2024-06-16 06:57:45 [149380] [INFO] 127.0.0.1:44254 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:48 [149401] [INFO] 127.0.0.1:44246 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:49 [149346] [INFO] 127.0.0.1:44264 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:49 [149348] [INFO] 127.0.0.1:44218 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:51 [149420] [INFO] 127.0.0.1:44210 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:53 [149380] [INFO] 127.0.0.1:44254 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:54 [149379] [INFO] 127.0.0.1:44192 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:55 [149497] [INFO] 127.0.0.1:44232 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:56 [149396] [INFO] 127.0.0.1:44200 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:58 [149401] [INFO] 127.0.0.1:44246 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:57:59 [149315] [INFO] 127.0.0.1:44260 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:58:19 [149379] [INFO] 127.0.0.1:46090 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 06:59:55 [149379] [INFO] 127.0.0.1:40822 - "GET /version HTTP/1.1" 200
2024-06-16 07:01:52 [149347] [INFO] 127.0.0.1:46080 - "GET /version HTTP/1.1" 200
2024-06-16 07:02:17 [149396] [INFO] 127.0.0.1:47948 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:02:18 [149497] [INFO] 127.0.0.1:48014 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:02:21 [149379] [INFO] 127.0.0.1:47996 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:02:22 [149380] [INFO] 127.0.0.1:48020 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:02:25 [149497] [INFO] 127.0.0.1:48014 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:02:26 [149528] [INFO] 127.0.0.1:47970 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:02:28 [149420] [INFO] 127.0.0.1:47974 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:02:30 [149380] [INFO] 127.0.0.1:48020 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:02:30 [149348] [INFO] 127.0.0.1:47980 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:02:33 [149285] [INFO] 127.0.0.1:48000 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:02:33 [149396] [INFO] 127.0.0.1:47948 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:02:33 [149379] [INFO] 127.0.0.1:47996 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:02:36 [149420] [INFO] 127.0.0.1:47974 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:02:38 [149528] [INFO] 127.0.0.1:47970 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:02:40 [149401] [INFO] 127.0.0.1:47962 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:02:40 [149497] [INFO] 127.0.0.1:48014 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:22 [149497] [INFO] 127.0.0.1:49860 - "OPTIONS /version HTTP/1.1" 200
2024-06-16 07:07:22 [149497] [INFO] 127.0.0.1:49860 - "GET /version HTTP/1.1" 200
2024-06-16 07:07:33 [149379] [INFO] 127.0.0.1:42662 - "OPTIONS /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:33 [149379] [INFO] 127.0.0.1:42662 - "OPTIONS /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:33 [149379] [INFO] 127.0.0.1:42662 - "OPTIONS /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:33 [149401] [INFO] 127.0.0.1:42686 - "OPTIONS /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:33 [149401] [INFO] 127.0.0.1:42694 - "OPTIONS /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:43 [149396] [INFO] 127.0.0.1:42710 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:44 [149348] [INFO] 127.0.0.1:42680 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:45 [149380] [INFO] 127.0.0.1:42724 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:46 [149528] [INFO] 127.0.0.1:42702 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:46 [149497] [INFO] 127.0.0.1:42666 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:50 [149401] [INFO] 127.0.0.1:42686 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:50 [149401] [INFO] 127.0.0.1:42694 - "OPTIONS /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:50 [149396] [INFO] 127.0.0.1:42710 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:52 [149497] [INFO] 127.0.0.1:42666 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:56 [149380] [INFO] 127.0.0.1:42724 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:57 [149401] [INFO] 127.0.0.1:42686 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:58 [149379] [INFO] 127.0.0.1:42662 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:58 [149379] [INFO] 127.0.0.1:42662 - "OPTIONS /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:58 [149396] [INFO] 127.0.0.1:42710 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:58 [149348] [INFO] 127.0.0.1:42680 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:07:59 [149528] [INFO] 127.0.0.1:42702 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:08:00 [149420] [INFO] 127.0.0.1:42718 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:08:05 [149379] [INFO] 127.0.0.1:42662 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:08:11 [149401] [INFO] 127.0.0.1:42694 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:09:08 [149379] [INFO] 127.0.0.1:47124 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:12:27 [149420] [INFO] 127.0.0.1:53344 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:12:32 [149420] [INFO] 127.0.0.1:53344 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:14:35 [149497] [INFO] 127.0.0.1:42788 - "GET /version HTTP/1.1" 200
2024-06-16 07:16:27 [149420] [INFO] 127.0.0.1:51326 - "GET /version HTTP/1.1" 200
2024-06-16 07:16:49 [149497] [INFO] 127.0.0.1:43742 - "POST /run_short_manoeuvre HTTP/1.1" 200
2024-06-16 07:18:17 [149497] [INFO] 127.0.0.1:41602 - "OPTIONS /version HTTP/1.1" 200
2024-06-16 07:18:17 [149497] [INFO] 127.0.0.1:41602 - "GET /version HTTP/1.1" 200
2024-06-16 09:08:16 [510298] [INFO] 127.0.0.1:54168 - "OPTIONS /run_short_manoeuvre HTTP/1.1" 200
